id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1398700817671081984,Sat May 29 18:00:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#KPKEndGame #ReformasiDikorupsi #MosiTidakPercaya https://t.co/5rUTl6wZ7U,,und,0,0,riyangunnadi,False,"KPKEndGame, ReformasiDikorupsi, MosiTidakPercaya",,,
1398698341135945731,Sat May 29 17:50:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@__MV_llestari__ Saya cebong nggk ngiri sama begituan , memang sdh rejekinya , saya yakin semua tulus dukung pak Jokowi , jabatan2 itu mmng hrs diisi dan jg hrs yg seperjuangan spy mudah koordinasinya",cebong nggk iri begituan memang sdh rejekinya tulus dukung jokowi jabatan mmng diisi seperjuangan mudah koordinasinya,in,3,1,umihanif2,,,__MV_llestari__,,
1398695215364378627,Sat May 29 17:38:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,ryan_eza,,,Motty_hang,Bogor,
1398687394598060033,Sat May 29 17:07:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DayatPondok: DT Ngambek.
Iya harusnya pak jokowi hargain juga dong cebong julit, jangan cuma  kaum elit.
""pak jokowi kamu jahe de ih""
😂…",dt marah jokowi hargain cebong julit kaum elit jokowi jahe adik ih,in,0,1,Kumis20191,,,DayatPondok,,
1398684876249858055,Sat May 29 16:57:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DT Ngambek.
Iya harusnya pak jokowi hargain juga dong cebong julit, jangan cuma  kaum elit.
""pak jokowi kamu jahe de ih""
😂😃😂 https://t.co/RAz0TnPXYj",dt marah jokowi hargain cebong julit kaum elit jokowi jahe adik ih,in,6,1,DayatPondok,True,,,Pinggiran Jakarta ,
1398677111439716359,Sat May 29 16:26:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@SackidiC @YanHarahap Lha jokowi udah ngutang mangkrak pula Qiqiqiqiqiqiqiqiqiai. Ceboong cebong 🤣🤣🤣🤣🤣🤣🤣🤣🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪,lha jokowi ngutang mangkrak qiqiqiqiqiqiqiqiqiai ceboong cebong,in,0,0,ilonalydia_,,,"SackidiC, YanHarahap",,
1398675014266744833,Sat May 29 16:18:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eh bipang, perasaan TS gak nyebut nama jokowi 🤣 norak lu cebong https://t.co/jLK8FFSNnR",eh bipang perasaan penulis tidak nyebut nama jokowi norak cebong,in,1,0,frostlotuss,True,,,,
1398673172501647362,Sat May 29 16:10:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kurawa: Arya sinulingga : dulu lawan, kini Komandan Cebong,  Sekarang 3 jabatan rangkap sekaligus 😂.

Siap2 karena beliau adalah Pangli…",arya sinulingga lawan kini komandan cebong jabatan rangkap pangli,in,0,44,quin_ingrid,,,kurawa,,
1398671893243203587,Sat May 29 16:05:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ManaluHumiras @SrikayaNona @msaid_didu sebelum cebong bikin kolam jd butek... indonesia aman tentram...,cebong bikin kolam butek indonesia aman tentram,in,1,0,wprihatna15,,,"ManaluHumiras, SrikayaNona, msaid_didu",,"[[106.680001, -6.70683], [106.73262, -6.70683], [106.73262, -6.518362], [106.680001, -6.518362]]"
1398665707408093186,Sat May 29 15:41:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Agung20211 @Dennysiregar7 Kenapa Indonesia ku kini sibuk ngurus isu radikal radikul? Padahal jelas jelas kesejahteraan sudah sangat jomplang. Tolong cebong jawab disini,indonesia ku kini sibuk mengurus isu radikal radikul kesejahteraan jomplang cebong jawab disini,in,0,0,BangRambe5,,,Dennysiregar7,,
1398664588007153664,Sat May 29 15:36:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,ardewo,,,Motty_hang,"1.104368,104.081709",
1398661982266572806,Sat May 29 15:26:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,cantik_emak,,,Motty_hang,,
1398658996475629572,Sat May 29 15:14:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kurawa: Arya sinulingga : dulu lawan, kini Komandan Cebong,  Sekarang 3 jabatan rangkap sekaligus 😂.

Siap2 karena beliau adalah Pangli…",arya sinulingga lawan kini komandan cebong jabatan rangkap pangli,in,0,44,kangmutas,,,kurawa,Indonesia 🇮🇩,
1398658784747167745,Sat May 29 15:13:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,yanachuleta,,,Motty_hang,bumi alloh,
1398657782916608004,Sat May 29 15:09:35 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@BurhanSaidi Bpk keliru besar pak

Tdk ada itu komunis atau minoritas mau menguasai Indonesia

Itu hanya ketakutan bapak &amp; kelompok kadrun saja

Kadrun takut Komunis kuasai Indonesia,
Cebong takut Khilafah kuasai Indonesia

Hehehehehe, lucu juga yah pak",keliru paktdk komunis minoritas menguasai indonesiaitu ketakutan amp kelompok kadrun sajakadrun takut komunis kuasai indonesia cebong takut khilafah kuasai indonesiahehehehehe lucu yah,in,0,0,ide2nesia,,,BurhanSaidi,,
1398656367737544714,Sat May 29 15:03:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @putragaruda27: Cebong emang goblok dan telat info tuh @KemenkesRI sdh klarifikasi dan minta maaf, @DKIJakarta justru yg pertama antisip…",cebong bodoh terlambat informasi tuh sdh klarifikasi maaf antisip,in,0,1,sabrial90,,,"putragaruda27, KemenkesRI, DKIJakarta",,
1398655842665127943,Sat May 29 15:01:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,takobm,,,Motty_hang,,
1398647211395715078,Sat May 29 14:27:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Petanisawah5 @sandi44562307 @eko_kuntadhi Cebong mana pernah kalah 🤣🤣 kadrun di Indonesia kalah mulu, mau pindah negara tapi ga ada yg mau nerima kadrun🤣🤣",cebong kalah kadrun indonesia kalah melulu pindah negara ga nerima kadrun,in,0,0,Fendythahir,,,"Petanisawah5, sandi44562307, eko_kuntadhi",,
1398643372420517894,Sat May 29 14:12:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FananieZamri: @alisyarief @jokowi Mo bangun kek
Mo rusak kek
Yang penting rakyat indonesia harus sadar
Bahwa kesetiaan dan tetap manut…",bangun kekmo rusak kekyang rakyat indonesia sadarbahwa kesetiaan manut,in,0,5,Adudu7231,,,"FananieZamri, alisyarief, jokowi","Jawa Barat, Indonesia",
1398639988082835457,Sat May 29 13:58:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FananieZamri: @alisyarief @jokowi Mo bangun kek
Mo rusak kek
Yang penting rakyat indonesia harus sadar
Bahwa kesetiaan dan tetap manut…",bangun kekmo rusak kekyang rakyat indonesia sadarbahwa kesetiaan manut,in,0,5,akuradhiya,,,"FananieZamri, alisyarief, jokowi",Lokal_isasi,
1398638496403779584,Sat May 29 13:52:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,ASumiti,,,Motty_hang,Jakartans,
1398631088700891144,Sat May 29 13:23:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@EdiMahaMG @BStolenbergs Harapan saya KPK cuci gudang dulu deh. Kalo komisioner yg sekarang NO WAY !!! #MosiTidakPercaya #GantiKetuaKPK,harapan kpk cuci gudang deh komisioner way,in,0,0,iccank_Asli,,"MosiTidakPercaya, GantiKetuaKPK","EdiMahaMG, BStolenbergs",Negara Otoriter ,
1398629664181035008,Sat May 29 13:17:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,Camelaila1,,,Motty_hang,,
1398616856852762627,Sat May 29 12:26:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,hananrock18,,,Motty_hang,,
1398616827945635856,Sat May 29 12:26:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,sean_husen,,,Motty_hang,,
1398612347518816261,Sat May 29 12:09:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @anggineerin: @Dickusnadi1 Banyak mental manusia Indonesia ini sdh rusak.. cuma krn PGI ikut prihatin dgn nasib sebangsanya, PGI dicap k…",mental manusia indonesia sdh rusak pgi prihatin nasib sebangsanya pgi dicap,in,0,1,AndreMa32495641,,,"anggineerin, Dickusnadi1",Jakarta Capital Region,
1398610633927446529,Sat May 29 12:02:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@erman60717819 Jokowi : presiden
Erik T : menteri
Anis B : gubernur

Klo negara rugi krn presiden dan menterinya ga mampu? 
Anis B lgs d target. Pdhal gubernur se Imdonesia ini banyak banget lho...

Otak cebong itu ada ga sih? 

GOBLOK LU !!! 😡 
Kesel gwe liat CEBONG GOBLOK",jokowi presidenerik t menterianis b gubernurklo negara rugi presiden menterinya ga anis b lgs target pdhal gubernur imdonesia banget lho otak cebong ga sih bodoh kesel gwe lihat cebong bodoh,in,0,0,Akun68149462,,,erman60717819,,
1398610461709402114,Sat May 29 12:01:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,GunGunG49169853,,,Motty_hang,,
1398610344520470534,Sat May 29 12:01:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FananieZamri: @alisyarief @jokowi Mo bangun kek
Mo rusak kek
Yang penting rakyat indonesia harus sadar
Bahwa kesetiaan dan tetap manut…",bangun kekmo rusak kekyang rakyat indonesia sadarbahwa kesetiaan manut,in,0,5,HPtppi,,,"FananieZamri, alisyarief, jokowi",,
1398600016885809159,Sat May 29 11:20:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,ahmad_amien756,,,Motty_hang,"Pematang Siantar, Indonesia",
1398599673661714436,Sat May 29 11:18:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,Andys84917836,,,Motty_hang,,
1398597069439332354,Sat May 29 11:08:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Soekarno dan soeharto juga dulu rakyat biasa bukan ningrat. Dan jokowi pun ORANG KAYA bukan orang sederhana. Demen banget nih cebong satu bikin opini sesat. https://t.co/KHbOgMzzXY,soekarno soeharto rakyat bukan ningrat jokowi kaya bukan sederhana suka banget cebong bikin opini sesat,in,0,0,AhmadNgemil,False,,,,
1398595952475181062,Sat May 29 11:03:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Dickusnadi1 Banyak mental manusia Indonesia ini sdh rusak.. cuma krn PGI ikut prihatin dgn nasib sebangsanya, PGI dicap kadrun..dicap radikal..

Kadrun udah goblok
Eh cebong ikut2an goblok.. lbh giblok malah..

PGI sangat wajar ikut prihatin krn nasib warga sebangsanya yg dizalimi",mental manusia indonesia sdh rusak pgi prihatin nasib sebangsanya pgi dicap kadrun dicap radikal kadrun goblokeh cebong an bodoh lbh giblok pgi wajar prihatin nasib warga sebangsanya dizalimi,in,1,1,anggineerin,,,Dickusnadi1,,
1398593450140790785,Sat May 29 10:53:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,andhika0886,,,Motty_hang,"Maniis, West Java",
1398592459442065408,Sat May 29 10:50:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,harootoyo,,,Motty_hang,Indonesia,
1398591894410518531,Sat May 29 10:47:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@lelakimusaja @MataNajwa @jokowi @gp_ansornu @nuchannels @MajelisUlamaID @MUIPusat @POTUS Betul pilihan Allah, Iblis disuruh menggoda manusia juga atas izin Allah.
Nazi membantai kaum Yahudi juga atas ijin Allah. 
Dah ah debat ama org goblok malah ikutan goblok gw 
Bye2 cebong, dah nyemplung lagi sana ke got 🐸🐸🐸",pilihan allah iblis disuruh menggoda manusia izin allah nazi membantai kaum yahudi ijin allah deh ah debat bodoh ikutan bodoh bye cebong deh nyemplung got,in,0,0,CuldeSac168,,,"lelakimusaja, MataNajwa, jokowi, gp_ansornu, nuchannels, MajelisUlamaID, MUIPusat, POTUS",,
1398589074185756680,Sat May 29 10:36:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@WongAlasRoban Coba teriak..Saya cebong!!..salam 3 periode pak Jokowi!! Tp dijalan raya lho ya..spy viral dan Pak Erik liat😄,coba teriak cebong salam periode jokowi dijalan raya lho viral erik lihat,in,1,0,wibie2018,,,WongAlasRoban,"Kota Surabaya, Jawa Timur",
1398588132161777665,Sat May 29 10:32:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@alisyarief @jokowi bagi saya gak masalah siapapun yang didapuk kom apakah kadrun cebong tapi ya mbok dasar kompetensinya yang diutamakan,banyak sarjana lulusan STT Telkom kok malah tukang gitar yang dipilih",tidak didapuk kom kadrun cebong mbok dasar kompetensinya diutamakan sarjana lulusan stt telekomunikasi tukang gitar dipilih,in,0,0,BudiSus80743441,,,"alisyarief, jokowi",,
1398587488206168064,Sat May 29 10:30:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@hipohan @visiau @jokowi Cebong lgsg tiarap..,cebong tiarap,in,2,0,BagindoY,,,"hipohan, visiau, jokowi",,
1398584281971138561,Sat May 29 10:17:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,ChikalBaeBae1,,,Motty_hang,,
1398579765825572865,Sat May 29 09:59:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kurawa: Arya sinulingga : dulu lawan, kini Komandan Cebong,  Sekarang 3 jabatan rangkap sekaligus 😂.

Siap2 karena beliau adalah Pangli…",arya sinulingga lawan kini komandan cebong jabatan rangkap pangli,in,0,44,Billy_aprianto,,,kurawa,Tangerang,
1398572337956458497,Sat May 29 09:30:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,agungelsastra,,,Motty_hang,"Jakarta Pusat, DKI Jakarta",
1398570736340529155,Sat May 29 09:23:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,papaklepoonzzz1,,,Motty_hang,,
1398570372807626752,Sat May 29 09:22:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@NyaiDas00684927 @Dian_susahLogin @jokowi Susah ngomong k CEBONG bisa nya bikin fitnah aja.. BUZERR,susah bicara cebong nya bikin fitnah buzerr,in,2,0,noufal301187,,,"NyaiDas00684927, Dian_susahLogin, jokowi",,
1398569062750310401,Sat May 29 09:17:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,maju_ahmad,,,Motty_hang,,
1398568528085602310,Sat May 29 09:14:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,zein_herman,,,Motty_hang,NORTH JAK TG PRIOK,
1398559943213555714,Sat May 29 08:40:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,Prawitadisastra,,,Motty_hang,NJM Advocated,
1398559164591316992,Sat May 29 08:37:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,evi_sufiani,,,Motty_hang,"Sukolilo, Indonesia",
1398556800274747395,Sat May 29 08:28:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kurawa: Arya sinulingga : dulu lawan, kini Komandan Cebong,  Sekarang 3 jabatan rangkap sekaligus 😂.

Siap2 karena beliau adalah Pangli…",arya sinulingga lawan kini komandan cebong jabatan rangkap pangli,in,0,44,MaulanaLevine,,,kurawa,,
1398555759114293249,Sat May 29 08:24:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,Dadan92556124,,,Motty_hang,,
1398554805262446593,Sat May 29 08:20:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,JohnMeok,,,Motty_hang,,
1398553577358913539,Sat May 29 08:15:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,siKillerKM50,,,Motty_hang,,
1398551510556893187,Sat May 29 08:07:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,1MenujuDamai,,,Motty_hang,,
1398550835068489731,Sat May 29 08:04:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,hotel_tugujogja,,,Motty_hang,"Yogyakarta, Indonesia",
1398550322423885824,Sat May 29 08:02:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,4n135utknkr1,,,Motty_hang,,
1398548703665815553,Sat May 29 07:56:09 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,C317D4,,,Motty_hang,,
1398548474547687425,Sat May 29 07:55:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@GoblokKadrun @BahtiarAgung123 @AsnawiIsmail83 Begitu ya .. Islam Indonesia kalian pecah jadi kadrun &amp; cebong kemudian kadrun kalian usilin agar nyerang kalian mundur yg maju cebong. Gagal strategi kepung DKI, gagal ganti Pancasila, pake strategi belanda, Islam diadu untuk kuasai negara stlh kuasai perekonomian.",islam indonesia pecah kadrun amp cebong kadrun usilin serang mundur maju cebong gagal strategi kepung dki gagal ganti pancasila pakai strategi belanda islam diadu kuasai negara kuasai perekonomian,in,0,0,Momonsimomon,,,"GoblokKadrun, BahtiarAgung123, AsnawiIsmail83",,
1398548412631457793,Sat May 29 07:55:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,Asyaifullah_INA,,,Motty_hang,Bumi,
1398543782811889669,Sat May 29 07:36:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DarsAlexandra1 Kelakuan bani bipang...cebong..buzzerp....semua sok nkri...pancasila..sok bela jokowi demi nkri....ujung2nya jabatan dan duit...gak lebih berharga dari sampah masyarakat...cocok by @febby_wu ....😎,kelakuan bani bipang cebong buzzerp sok nkri pancasila sok bela jokowi nkri ujung nya jabatan duit tidak berharga sampah masyarakat cocok by,in,2,0,wayangboneka,,,"DarsAlexandra1, febby_wu",,
1398541441274564610,Sat May 29 07:27:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,AcengRahmatHid5,,,Motty_hang,"Cikampek, Indonesia",
1398540503998631937,Sat May 29 07:23:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Motty_hang: Ada yang dm, mudah²an dia ikut baca.

Katanya : jangan mentang² kaya bisa jalan² mulu, emang gak malu sama yang pada ngangg…",dm mudahan baca katanya mentang kaya jalan melulu tidak malu ngangg,in,0,116,y03_n4n4,,,Motty_hang,Indonesia,
1398539309158834179,Sat May 29 07:18:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Abasyir28: Buzzer miskin n cebong terlantar, dipelihara oleh @jokowi 

#JokowiKritikPresidenRI 
#KPKEndGame",buzzer miskin cebong terlantar dipelihara,in,0,7,DewirahmiS,,"JokowiKritikPresidenRI, KPKEndGame","Abasyir28, jokowi",,
